Indicator_data,case_id,First Tooltip
Healthy life expectancy (HALE) at birth (years),"Latvia,2010,Female",67.73
Healthy life expectancy (HALE) at birth (years),"Latvia,2000,Both sexes",61.57
Healthy life expectancy (HALE) at birth (years),"Latvia,2000,Male",57.36
Healthy life expectancy (HALE) at birth (years),"Latvia,2000,Female",65.64
Healthy life expectancy (HALE) at birth (years),"Lebanon,2019,Both sexes",65.96
Healthy life expectancy (HALE) at birth (years),"Lebanon,2019,Male",65.06
Healthy life expectancy (HALE) at birth (years),"Lebanon,2019,Female",67.05
Healthy life expectancy (HALE) at birth (years),"Lebanon,2015,Both sexes",65.67
Healthy life expectancy (HALE) at birth (years),"Lebanon,2015,Male",64.69
Healthy life expectancy (HALE) at birth (years),"Lebanon,2015,Female",66.82
Healthy life expectancy (HALE) at birth (years),"Lebanon,2010,Both sexes",65.4
Healthy life expectancy (HALE) at birth (years),"Lebanon,2010,Male",64.6
Healthy life expectancy (HALE) at birth (years),"Lebanon,2010,Female",66.33
Healthy life expectancy (HALE) at birth (years),"Lebanon,2000,Both sexes",64.66
Healthy life expectancy (HALE) at birth (years),"Lebanon,2000,Male",64.4
Healthy life expectancy (HALE) at birth (years),"Lebanon,2000,Female",64.92
Healthy life expectancy (HALE) at birth (years),"Lesotho,2019,Both sexes",44.24
Healthy life expectancy (HALE) at birth (years),"Lesotho,2019,Male",42.31
Healthy life expectancy (HALE) at birth (years),"Lesotho,2019,Female",46.42
Healthy life expectancy (HALE) at birth (years),"Lesotho,2015,Both sexes",41.64
Healthy life expectancy (HALE) at birth (years),"Lesotho,2015,Male",40.06
Healthy life expectancy (HALE) at birth (years),"Lesotho,2015,Female",43.42
Healthy life expectancy (HALE) at birth (years),"Lesotho,2010,Both sexes",41.46
Healthy life expectancy (HALE) at birth (years),"Lesotho,2010,Male",39.63
Healthy life expectancy (HALE) at birth (years),"Lesotho,2010,Female",43.61
Healthy life expectancy (HALE) at birth (years),"Lesotho,2000,Both sexes",41.98
Healthy life expectancy (HALE) at birth (years),"Lesotho,2000,Male",40.71
Healthy life expectancy (HALE) at birth (years),"Lesotho,2000,Female",43.73
Healthy life expectancy (HALE) at birth (years),"Liberia,2019,Both sexes",54.91
Healthy life expectancy (HALE) at birth (years),"Liberia,2019,Male",54.86
Healthy life expectancy (HALE) at birth (years),"Liberia,2019,Female",54.98
Healthy life expectancy (HALE) at birth (years),"Liberia,2015,Both sexes",52.47
Healthy life expectancy (HALE) at birth (years),"Liberia,2015,Male",52.74
Healthy life expectancy (HALE) at birth (years),"Liberia,2015,Female",52.22
Healthy life expectancy (HALE) at birth (years),"Liberia,2010,Both sexes",52.05
Healthy life expectancy (HALE) at birth (years),"Liberia,2010,Male",52.3
Healthy life expectancy (HALE) at birth (years),"Liberia,2010,Female",51.83
Healthy life expectancy (HALE) at birth (years),"Liberia,2000,Both sexes",45.82
Healthy life expectancy (HALE) at birth (years),"Liberia,2000,Male",45.7
Healthy life expectancy (HALE) at birth (years),"Liberia,2000,Female",45.98
Healthy life expectancy (HALE) at birth (years),"Libya,2019,Both sexes",65.22
Healthy life expectancy (HALE) at birth (years),"Libya,2019,Male",64.91
Healthy life expectancy (HALE) at birth (years),"Libya,2019,Female",65.5
Healthy life expectancy (HALE) at birth (years),"Libya,2015,Both sexes",64.35
Healthy life expectancy (HALE) at birth (years),"Libya,2015,Male",63.49
Healthy life expectancy (HALE) at birth (years),"Libya,2015,Female",65.24
Healthy life expectancy (HALE) at birth (years),"Libya,2010,Both sexes",65.68
Healthy life expectancy (HALE) at birth (years),"Libya,2010,Male",65.61
Healthy life expectancy (HALE) at birth (years),"Libya,2010,Female",65.73
Healthy life expectancy (HALE) at birth (years),"Libya,2000,Both sexes",64.59
Healthy life expectancy (HALE) at birth (years),"Libya,2000,Male",64.19
Healthy life expectancy (HALE) at birth (years),"Libya,2000,Female",64.99
Healthy life expectancy (HALE) at birth (years),"Lithuania,2019,Both sexes",66.69
Healthy life expectancy (HALE) at birth (years),"Lithuania,2019,Male",63.45
Healthy life expectancy (HALE) at birth (years),"Lithuania,2019,Female",69.68
Healthy life expectancy (HALE) at birth (years),"Lithuania,2015,Both sexes",65.28
Healthy life expectancy (HALE) at birth (years),"Lithuania,2015,Male",61.64
Healthy life expectancy (HALE) at birth (years),"Lithuania,2015,Female",68.78
Healthy life expectancy (HALE) at birth (years),"Lithuania,2010,Both sexes",64.25
Healthy life expectancy (HALE) at birth (years),"Lithuania,2010,Male",60.24
Healthy life expectancy (HALE) at birth (years),"Lithuania,2010,Female",68.17
Healthy life expectancy (HALE) at birth (years),"Lithuania,2000,Both sexes",63.12
Healthy life expectancy (HALE) at birth (years),"Lithuania,2000,Male",59.21
Healthy life expectancy (HALE) at birth (years),"Lithuania,2000,Female",66.91
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2019,Both sexes",71.55
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2019,Male",71.12
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2019,Female",71.96
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2015,Both sexes",71.53
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2015,Male",70.87
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2015,Female",72.13
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2010,Both sexes",70.48
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2010,Male",69.59
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2010,Female",71.26
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2000,Both sexes",68.34
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2000,Male",66.77
Healthy life expectancy (HALE) at birth (years),"Luxembourg,2000,Female",69.75
Healthy life expectancy (HALE) at birth (years),"Madagascar,2019,Both sexes",57.31
Healthy life expectancy (HALE) at birth (years),"Madagascar,2019,Male",56.88
Healthy life expectancy (HALE) at birth (years),"Madagascar,2019,Female",57.74
Healthy life expectancy (HALE) at birth (years),"Madagascar,2015,Both sexes",56.3
Healthy life expectancy (HALE) at birth (years),"Madagascar,2015,Male",55.84
Healthy life expectancy (HALE) at birth (years),"Madagascar,2015,Female",56.77
Healthy life expectancy (HALE) at birth (years),"Madagascar,2010,Both sexes",55.08
Healthy life expectancy (HALE) at birth (years),"Madagascar,2010,Male",54.55
Healthy life expectancy (HALE) at birth (years),"Madagascar,2010,Female",55.62
Healthy life expectancy (HALE) at birth (years),"Madagascar,2000,Both sexes",51.32
Healthy life expectancy (HALE) at birth (years),"Madagascar,2000,Male",50.71
Healthy life expectancy (HALE) at birth (years),"Madagascar,2000,Female",51.98
Healthy life expectancy (HALE) at birth (years),"Malawi,2019,Both sexes",57.06
Healthy life expectancy (HALE) at birth (years),"Malawi,2019,Male",55.09
Healthy life expectancy (HALE) at birth (years),"Malawi,2019,Female",59.02
Healthy life expectancy (HALE) at birth (years),"Malawi,2015,Both sexes",54.89
Healthy life expectancy (HALE) at birth (years),"Malawi,2015,Male",52.84
Healthy life expectancy (HALE) at birth (years),"Malawi,2015,Female",56.98
Healthy life expectancy (HALE) at birth (years),"Malawi,2010,Both sexes",49.59
Healthy life expectancy (HALE) at birth (years),"Malawi,2010,Male",48.29
Healthy life expectancy (HALE) at birth (years),"Malawi,2010,Female",50.93
Healthy life expectancy (HALE) at birth (years),"Malawi,2000,Both sexes",39.07
Healthy life expectancy (HALE) at birth (years),"Malawi,2000,Male",38.91
Healthy life expectancy (HALE) at birth (years),"Malawi,2000,Female",39.31
Healthy life expectancy (HALE) at birth (years),"Malaysia,2019,Both sexes",65.66
Healthy life expectancy (HALE) at birth (years),"Malaysia,2019,Male",64.5
Healthy life expectancy (HALE) at birth (years),"Malaysia,2019,Female",66.94
Healthy life expectancy (HALE) at birth (years),"Malaysia,2015,Both sexes",65.78
Healthy life expectancy (HALE) at birth (years),"Malaysia,2015,Male",64.74
Healthy life expectancy (HALE) at birth (years),"Malaysia,2015,Female",66.96
Healthy life expectancy (HALE) at birth (years),"Malaysia,2010,Both sexes",65.38
Healthy life expectancy (HALE) at birth (years),"Malaysia,2010,Male",64.27
Healthy life expectancy (HALE) at birth (years),"Malaysia,2010,Female",66.63
Healthy life expectancy (HALE) at birth (years),"Malaysia,2000,Both sexes",63.99
Healthy life expectancy (HALE) at birth (years),"Malaysia,2000,Male",62.61
Healthy life expectancy (HALE) at birth (years),"Malaysia,2000,Female",65.53
Healthy life expectancy (HALE) at birth (years),"Maldives,2019,Both sexes",69.95
Healthy life expectancy (HALE) at birth (years),"Maldives,2019,Male",69.73
Healthy life expectancy (HALE) at birth (years),"Maldives,2019,Female",70.03
Healthy life expectancy (HALE) at birth (years),"Maldives,2015,Both sexes",69.11
Healthy life expectancy (HALE) at birth (years),"Maldives,2015,Male",68.96
Healthy life expectancy (HALE) at birth (years),"Maldives,2015,Female",69.15
Healthy life expectancy (HALE) at birth (years),"Maldives,2010,Both sexes",67.97
Healthy life expectancy (HALE) at birth (years),"Maldives,2010,Male",67.83
Healthy life expectancy (HALE) at birth (years),"Maldives,2010,Female",68.1
Healthy life expectancy (HALE) at birth (years),"Maldives,2000,Both sexes",62.39
Healthy life expectancy (HALE) at birth (years),"Maldives,2000,Male",62.41
Healthy life expectancy (HALE) at birth (years),"Maldives,2000,Female",62.34
Healthy life expectancy (HALE) at birth (years),"Mali,2019,Both sexes",54.63
Healthy life expectancy (HALE) at birth (years),"Mali,2019,Male",54.83
Healthy life expectancy (HALE) at birth (years),"Mali,2019,Female",54.46
Healthy life expectancy (HALE) at birth (years),"Mali,2015,Both sexes",52.98
Healthy life expectancy (HALE) at birth (years),"Mali,2015,Male",53.26
Healthy life expectancy (HALE) at birth (years),"Mali,2015,Female",52.74
Healthy life expectancy (HALE) at birth (years),"Mali,2010,Both sexes",51.34
Healthy life expectancy (HALE) at birth (years),"Mali,2010,Male",51.59
Healthy life expectancy (HALE) at birth (years),"Mali,2010,Female",51.13
Healthy life expectancy (HALE) at birth (years),"Mali,2000,Both sexes",45.61
Healthy life expectancy (HALE) at birth (years),"Mali,2000,Male",46.04
Healthy life expectancy (HALE) at birth (years),"Mali,2000,Female",45.3
Healthy life expectancy (HALE) at birth (years),"Malta,2019,Both sexes",71.46
Healthy life expectancy (HALE) at birth (years),"Malta,2019,Male",70.91
Healthy life expectancy (HALE) at birth (years),"Malta,2019,Female",71.94
Healthy life expectancy (HALE) at birth (years),"Malta,2015,Both sexes",71.32
Healthy life expectancy (HALE) at birth (years),"Malta,2015,Male",70.71
Healthy life expectancy (HALE) at birth (years),"Malta,2015,Female",71.84
Healthy life expectancy (HALE) at birth (years),"Malta,2010,Both sexes",70.41
Healthy life expectancy (HALE) at birth (years),"Malta,2010,Male",69.58
Healthy life expectancy (HALE) at birth (years),"Malta,2010,Female",71.13
Healthy life expectancy (HALE) at birth (years),"Malta,2000,Both sexes",68.53
Healthy life expectancy (HALE) at birth (years),"Malta,2000,Male",67.58
Healthy life expectancy (HALE) at birth (years),"Malta,2000,Female",69.39
Healthy life expectancy (HALE) at birth (years),"Mauritania,2019,Both sexes",59.76
Healthy life expectancy (HALE) at birth (years),"Mauritania,2019,Male",60.16
Healthy life expectancy (HALE) at birth (years),"Mauritania,2019,Female",59.44
Healthy life expectancy (HALE) at birth (years),"Mauritania,2015,Both sexes",58.95
Healthy life expectancy (HALE) at birth (years),"Mauritania,2015,Male",59.41
Healthy life expectancy (HALE) at birth (years),"Mauritania,2015,Female",58.57
Healthy life expectancy (HALE) at birth (years),"Mauritania,2010,Both sexes",57.42
Healthy life expectancy (HALE) at birth (years),"Mauritania,2010,Male",57.88
Healthy life expectancy (HALE) at birth (years),"Mauritania,2010,Female",57.06
Healthy life expectancy (HALE) at birth (years),"Mauritania,2000,Both sexes",54.36
Healthy life expectancy (HALE) at birth (years),"Mauritania,2000,Male",54.81
Healthy life expectancy (HALE) at birth (years),"Mauritania,2000,Female",54.01
Healthy life expectancy (HALE) at birth (years),"Mauritius,2019,Both sexes",63.94
Healthy life expectancy (HALE) at birth (years),"Mauritius,2019,Male",62.01
Healthy life expectancy (HALE) at birth (years),"Mauritius,2019,Female",65.95
Healthy life expectancy (HALE) at birth (years),"Mauritius,2015,Both sexes",64.03
Healthy life expectancy (HALE) at birth (years),"Mauritius,2015,Male",62.05
Healthy life expectancy (HALE) at birth (years),"Mauritius,2015,Female",66.09
Healthy life expectancy (HALE) at birth (years),"Mauritius,2010,Both sexes",63.37
Healthy life expectancy (HALE) at birth (years),"Mauritius,2010,Male",61.27
Healthy life expectancy (HALE) at birth (years),"Mauritius,2010,Female",65.58
Healthy life expectancy (HALE) at birth (years),"Mauritius,2000,Both sexes",61.94
Healthy life expectancy (HALE) at birth (years),"Mauritius,2000,Male",59.84
Healthy life expectancy (HALE) at birth (years),"Mauritius,2000,Female",64.16
Healthy life expectancy (HALE) at birth (years),"Mexico,2019,Both sexes",65.76
Healthy life expectancy (HALE) at birth (years),"Mexico,2019,Male",64.28
Healthy life expectancy (HALE) at birth (years),"Mexico,2019,Female",67.23
Healthy life expectancy (HALE) at birth (years),"Mexico,2015,Both sexes",65.76
Healthy life expectancy (HALE) at birth (years),"Mexico,2015,Male",64.34
Healthy life expectancy (HALE) at birth (years),"Mexico,2015,Female",67.17
Healthy life expectancy (HALE) at birth (years),"Mexico,2010,Both sexes",65.13
Healthy life expectancy (HALE) at birth (years),"Mexico,2010,Male",63.6
Healthy life expectancy (HALE) at birth (years),"Mexico,2010,Female",66.64
Healthy life expectancy (HALE) at birth (years),"Mexico,2000,Both sexes",64.55
Healthy life expectancy (HALE) at birth (years),"Mexico,2000,Male",63.27
Healthy life expectancy (HALE) at birth (years),"Mexico,2000,Female",65.82
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2019,Both sexes",55.98
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2019,Male",54.4
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2019,Female",57.76
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2015,Both sexes",55.8
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2015,Male",54.28
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2015,Female",57.51
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2010,Both sexes",55.76
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2010,Male",54.22
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2010,Female",57.46
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2000,Both sexes",54.5
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2000,Male",52.9
Healthy life expectancy (HALE) at birth (years),"Micronesia (Federated States of),2000,Female",56.25
Healthy life expectancy (HALE) at birth (years),"Mongolia,2019,Both sexes",60.29
Healthy life expectancy (HALE) at birth (years),"Mongolia,2019,Male",57.06
Healthy life expectancy (HALE) at birth (years),"Mongolia,2019,Female",63.8
Healthy life expectancy (HALE) at birth (years),"Mongolia,2015,Both sexes",59.85
Healthy life expectancy (HALE) at birth (years),"Mongolia,2015,Male",56.72
Healthy life expectancy (HALE) at birth (years),"Mongolia,2015,Female",63.25
Healthy life expectancy (HALE) at birth (years),"Mongolia,2010,Both sexes",57.77
Healthy life expectancy (HALE) at birth (years),"Mongolia,2010,Male",54.76
Healthy life expectancy (HALE) at birth (years),"Mongolia,2010,Female",61.11
Healthy life expectancy (HALE) at birth (years),"Mongolia,2000,Both sexes",53.82
Healthy life expectancy (HALE) at birth (years),"Mongolia,2000,Male",51.53
Healthy life expectancy (HALE) at birth (years),"Mongolia,2000,Female",56.41
Healthy life expectancy (HALE) at birth (years),"Montenegro,2019,Both sexes",66.97
Healthy life expectancy (HALE) at birth (years),"Montenegro,2019,Male",65.24
Healthy life expectancy (HALE) at birth (years),"Montenegro,2019,Female",68.74
Healthy life expectancy (HALE) at birth (years),"Montenegro,2015,Both sexes",66.64
Healthy life expectancy (HALE) at birth (years),"Montenegro,2015,Male",65.1
Healthy life expectancy (HALE) at birth (years),"Montenegro,2015,Female",68.18
Healthy life expectancy (HALE) at birth (years),"Montenegro,2010,Both sexes",66.17
Healthy life expectancy (HALE) at birth (years),"Montenegro,2010,Male",64.58
Healthy life expectancy (HALE) at birth (years),"Montenegro,2010,Female",67.76
Healthy life expectancy (HALE) at birth (years),"Montenegro,2000,Both sexes",65.17
Healthy life expectancy (HALE) at birth (years),"Montenegro,2000,Male",63.32
Healthy life expectancy (HALE) at birth (years),"Montenegro,2000,Female",67.03
Healthy life expectancy (HALE) at birth (years),"Morocco,2019,Both sexes",63.69
Healthy life expectancy (HALE) at birth (years),"Morocco,2019,Male",63.72
Healthy life expectancy (HALE) at birth (years),"Morocco,2019,Female",63.7
Healthy life expectancy (HALE) at birth (years),"Morocco,2015,Both sexes",63.29
Healthy life expectancy (HALE) at birth (years),"Morocco,2015,Male",63.48
Healthy life expectancy (HALE) at birth (years),"Morocco,2015,Female",63.14
Healthy life expectancy (HALE) at birth (years),"Morocco,2010,Both sexes",62.53
Healthy life expectancy (HALE) at birth (years),"Morocco,2010,Male",63.1
Healthy life expectancy (HALE) at birth (years),"Morocco,2010,Female",62.12
Healthy life expectancy (HALE) at birth (years),"Morocco,2000,Both sexes",60.69
Healthy life expectancy (HALE) at birth (years),"Morocco,2000,Male",60.67
Healthy life expectancy (HALE) at birth (years),"Morocco,2000,Female",60.72
Healthy life expectancy (HALE) at birth (years),"Mozambique,2019,Both sexes",50.36
Healthy life expectancy (HALE) at birth (years),"Mozambique,2019,Male",47.9
Healthy life expectancy (HALE) at birth (years),"Mozambique,2019,Female",52.76
Healthy life expectancy (HALE) at birth (years),"Mozambique,2015,Both sexes",48.6
Healthy life expectancy (HALE) at birth (years),"Mozambique,2015,Male",46.23
Healthy life expectancy (HALE) at birth (years),"Mozambique,2015,Female",50.95
Healthy life expectancy (HALE) at birth (years),"Mozambique,2010,Both sexes",46.46
Healthy life expectancy (HALE) at birth (years),"Mozambique,2010,Male",44.61
Healthy life expectancy (HALE) at birth (years),"Mozambique,2010,Female",48.32
Healthy life expectancy (HALE) at birth (years),"Mozambique,2000,Both sexes",43.58
Healthy life expectancy (HALE) at birth (years),"Mozambique,2000,Male",42.12
Healthy life expectancy (HALE) at birth (years),"Mozambique,2000,Female",45.11
Healthy life expectancy (HALE) at birth (years),"Myanmar,2019,Both sexes",60.85
Healthy life expectancy (HALE) at birth (years),"Myanmar,2019,Male",58.83
Healthy life expectancy (HALE) at birth (years),"Myanmar,2019,Female",62.77
Healthy life expectancy (HALE) at birth (years),"Myanmar,2015,Both sexes",59.56
Healthy life expectancy (HALE) at birth (years),"Myanmar,2015,Male",57.51
Healthy life expectancy (HALE) at birth (years),"Myanmar,2015,Female",61.54
Healthy life expectancy (HALE) at birth (years),"Myanmar,2010,Both sexes",57.2
Healthy life expectancy (HALE) at birth (years),"Myanmar,2010,Male",55.2
Healthy life expectancy (HALE) at birth (years),"Myanmar,2010,Female",59.15
Healthy life expectancy (HALE) at birth (years),"Myanmar,2000,Both sexes",52.95
Healthy life expectancy (HALE) at birth (years),"Myanmar,2000,Male",51.16
Healthy life expectancy (HALE) at birth (years),"Myanmar,2000,Female",54.74
Healthy life expectancy (HALE) at birth (years),"Namibia,2019,Both sexes",56.06
Healthy life expectancy (HALE) at birth (years),"Namibia,2019,Male",53.4
Healthy life expectancy (HALE) at birth (years),"Namibia,2019,Female",58.62
Healthy life expectancy (HALE) at birth (years),"Namibia,2015,Both sexes",54.57
Healthy life expectancy (HALE) at birth (years),"Namibia,2015,Male",52.29
Healthy life expectancy (HALE) at birth (years),"Namibia,2015,Female",56.73
Healthy life expectancy (HALE) at birth (years),"Namibia,2010,Both sexes",52.94
Healthy life expectancy (HALE) at birth (years),"Namibia,2010,Male",50.52
Healthy life expectancy (HALE) at birth (years),"Namibia,2010,Female",55.4
Healthy life expectancy (HALE) at birth (years),"Namibia,2000,Both sexes",46.6
Healthy life expectancy (HALE) at birth (years),"Namibia,2000,Male",45.25
Healthy life expectancy (HALE) at birth (years),"Namibia,2000,Female",47.89
Healthy life expectancy (HALE) at birth (years),"Nepal,2019,Both sexes",61.34
Healthy life expectancy (HALE) at birth (years),"Nepal,2019,Male",60.63
Healthy life expectancy (HALE) at birth (years),"Nepal,2019,Female",62.08
Healthy life expectancy (HALE) at birth (years),"Nepal,2015,Both sexes",60.17
Healthy life expectancy (HALE) at birth (years),"Nepal,2015,Male",59.29
Healthy life expectancy (HALE) at birth (years),"Nepal,2015,Female",61.05
Healthy life expectancy (HALE) at birth (years),"Nepal,2010,Both sexes",59.95
Healthy life expectancy (HALE) at birth (years),"Nepal,2010,Male",59.39
Healthy life expectancy (HALE) at birth (years),"Nepal,2010,Female",60.55
Healthy life expectancy (HALE) at birth (years),"Nepal,2000,Both sexes",56.25
Healthy life expectancy (HALE) at birth (years),"Nepal,2000,Male",55.8
Healthy life expectancy (HALE) at birth (years),"Nepal,2000,Female",56.67
Healthy life expectancy (HALE) at birth (years),"Netherlands,2019,Both sexes",71.44
Healthy life expectancy (HALE) at birth (years),"Netherlands,2019,Male",71.35
Healthy life expectancy (HALE) at birth (years),"Netherlands,2019,Female",71.5
Healthy life expectancy (HALE) at birth (years),"Netherlands,2015,Both sexes",71.12
Healthy life expectancy (HALE) at birth (years),"Netherlands,2015,Male",70.87
Healthy life expectancy (HALE) at birth (years),"Netherlands,2015,Female",71.33
Healthy life expectancy (HALE) at birth (years),"Netherlands,2010,Both sexes",70.9
Healthy life expectancy (HALE) at birth (years),"Netherlands,2010,Male",70.33
Healthy life expectancy (HALE) at birth (years),"Netherlands,2010,Female",71.39
Healthy life expectancy (HALE) at birth (years),"Netherlands,2000,Both sexes",68.77
Healthy life expectancy (HALE) at birth (years),"Netherlands,2000,Male",67.66
Healthy life expectancy (HALE) at birth (years),"Netherlands,2000,Female",69.75
Healthy life expectancy (HALE) at birth (years),"New Zealand,2019,Both sexes",70.24
Healthy life expectancy (HALE) at birth (years),"New Zealand,2019,Male",69.64
Healthy life expectancy (HALE) at birth (years),"New Zealand,2019,Female",70.82
Healthy life expectancy (HALE) at birth (years),"New Zealand,2015,Both sexes",69.89
Healthy life expectancy (HALE) at birth (years),"New Zealand,2015,Male",69.26
Healthy life expectancy (HALE) at birth (years),"New Zealand,2015,Female",70.52
Healthy life expectancy (HALE) at birth (years),"New Zealand,2010,Both sexes",69.78
Healthy life expectancy (HALE) at birth (years),"New Zealand,2010,Male",68.99
Healthy life expectancy (HALE) at birth (years),"New Zealand,2010,Female",70.57
Healthy life expectancy (HALE) at birth (years),"New Zealand,2000,Both sexes",67.8
Healthy life expectancy (HALE) at birth (years),"New Zealand,2000,Male",66.4
Healthy life expectancy (HALE) at birth (years),"New Zealand,2000,Female",69.16
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2019,Both sexes",65.46
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2019,Male",63.66
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2019,Female",67.21
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2015,Both sexes",65.16
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2015,Male",63.45
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2015,Female",66.82
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2010,Both sexes",64.7
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2010,Male",63.05
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2010,Female",66.32
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2000,Both sexes",63.69
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2000,Male",62.19
Healthy life expectancy (HALE) at birth (years),"Nicaragua,2000,Female",65.15
Healthy life expectancy (HALE) at birth (years),"Niger,2019,Both sexes",55.52
Healthy life expectancy (HALE) at birth (years),"Niger,2019,Male",55.28
Healthy life expectancy (HALE) at birth (years),"Niger,2019,Female",55.81
Healthy life expectancy (HALE) at birth (years),"Niger,2015,Both sexes",54.14
Healthy life expectancy (HALE) at birth (years),"Niger,2015,Male",53.84
Healthy life expectancy (HALE) at birth (years),"Niger,2015,Female",54.5
Healthy life expectancy (HALE) at birth (years),"Niger,2010,Both sexes",51.86
Healthy life expectancy (HALE) at birth (years),"Niger,2010,Male",51.56
Healthy life expectancy (HALE) at birth (years),"Niger,2010,Female",52.21
Healthy life expectancy (HALE) at birth (years),"Niger,2000,Both sexes",44.18
Healthy life expectancy (HALE) at birth (years),"Niger,2000,Male",44.2
Healthy life expectancy (HALE) at birth (years),"Niger,2000,Female",44.19
Healthy life expectancy (HALE) at birth (years),"Nigeria,2019,Both sexes",54.39
Healthy life expectancy (HALE) at birth (years),"Nigeria,2019,Male",53.91
Healthy life expectancy (HALE) at birth (years),"Nigeria,2019,Female",54.89
Healthy life expectancy (HALE) at birth (years),"Nigeria,2015,Both sexes",53.13
Healthy life expectancy (HALE) at birth (years),"Nigeria,2015,Male",52.49
Healthy life expectancy (HALE) at birth (years),"Nigeria,2015,Female",53.79
Healthy life expectancy (HALE) at birth (years),"Nigeria,2010,Both sexes",51.5
Healthy life expectancy (HALE) at birth (years),"Nigeria,2010,Male",50.95
Healthy life expectancy (HALE) at birth (years),"Nigeria,2010,Female",52.09
Healthy life expectancy (HALE) at birth (years),"Nigeria,2000,Both sexes",46.46
Healthy life expectancy (HALE) at birth (years),"Nigeria,2000,Male",45.76
Healthy life expectancy (HALE) at birth (years),"Nigeria,2000,Female",47.19
Healthy life expectancy (HALE) at birth (years),"Norway,2019,Both sexes",71.36
Healthy life expectancy (HALE) at birth (years),"Norway,2019,Male",71.05
Healthy life expectancy (HALE) at birth (years),"Norway,2019,Female",71.64
Healthy life expectancy (HALE) at birth (years),"Norway,2015,Both sexes",71.23
Healthy life expectancy (HALE) at birth (years),"Norway,2015,Male",70.55
Healthy life expectancy (HALE) at birth (years),"Norway,2015,Female",71.86
Healthy life expectancy (HALE) at birth (years),"Norway,2010,Both sexes",70.18
Healthy life expectancy (HALE) at birth (years),"Norway,2010,Male",69.27
Healthy life expectancy (HALE) at birth (years),"Norway,2010,Female",71.03
Healthy life expectancy (HALE) at birth (years),"Norway,2000,Both sexes",68.43
Healthy life expectancy (HALE) at birth (years),"Norway,2000,Male",67
Healthy life expectancy (HALE) at birth (years),"Norway,2000,Female",69.81
Healthy life expectancy (HALE) at birth (years),"Oman,2019,Both sexes",64.68
Healthy life expectancy (HALE) at birth (years),"Oman,2019,Male",64.51
Healthy life expectancy (HALE) at birth (years),"Oman,2019,Female",64.51
Healthy life expectancy (HALE) at birth (years),"Oman,2015,Both sexes",63.75
Healthy life expectancy (HALE) at birth (years),"Oman,2015,Male",63.42
Healthy life expectancy (HALE) at birth (years),"Oman,2015,Female",63.78
Healthy life expectancy (HALE) at birth (years),"Oman,2010,Both sexes",62.04
Healthy life expectancy (HALE) at birth (years),"Oman,2010,Male",61.54
Healthy life expectancy (HALE) at birth (years),"Oman,2010,Female",62.65
Healthy life expectancy (HALE) at birth (years),"Oman,2000,Both sexes",60.94
Healthy life expectancy (HALE) at birth (years),"Oman,2000,Male",60.15
Healthy life expectancy (HALE) at birth (years),"Oman,2000,Female",61.88
Healthy life expectancy (HALE) at birth (years),"Pakistan,2019,Both sexes",56.87
Healthy life expectancy (HALE) at birth (years),"Pakistan,2019,Male",56.91
Healthy life expectancy (HALE) at birth (years),"Pakistan,2019,Female",56.83
Healthy life expectancy (HALE) at birth (years),"Pakistan,2015,Both sexes",55.78
Healthy life expectancy (HALE) at birth (years),"Pakistan,2015,Male",55.78
Healthy life expectancy (HALE) at birth (years),"Pakistan,2015,Female",55.8
Healthy life expectancy (HALE) at birth (years),"Pakistan,2010,Both sexes",54.49
