Indicator_data,case_id,First Tooltip
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2015,Female",0.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2010,Both sexes",2.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2010,Male",4.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2010,Female",0.98
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2005,Both sexes",4.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2005,Male",6.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2005,Female",1.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2000,Both sexes",3.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2000,Male",6.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Samoa,2000,Female",1.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2018,Both sexes",5.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2018,Male",9.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2018,Female",2.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2015,Both sexes",7.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2015,Male",11.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2015,Female",3.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2010,Both sexes",8.34
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2010,Male",13.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2010,Female",3.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2005,Both sexes",8.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2005,Male",13.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2005,Female",3.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2000,Both sexes",8.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2000,Male",12.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sao Tome and Principe,2000,Female",3.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2018,Both sexes",0.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2018,Male",0.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2018,Female",0.042
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2015,Both sexes",0.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2015,Male",0.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2015,Female",0.045
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2010,Both sexes",0.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2010,Male",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2010,Female",0.038
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2005,Both sexes",0.17
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2005,Male",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2005,Female",0.037
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2000,Both sexes",0.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2000,Male",0.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Saudi Arabia,2000,Female",0.041
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2018,Both sexes",0.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2018,Male",1.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2018,Female",0.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2015,Both sexes",0.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2015,Male",1.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2015,Female",0.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2010,Both sexes",0.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2010,Male",1.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2010,Female",0.18
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2005,Both sexes",0.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2005,Male",1.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2005,Female",0.26
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2000,Both sexes",0.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2000,Male",1.68
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Senegal,2000,Female",0.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2018,Both sexes",8.75
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2018,Male",13.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2018,Female",3.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2015,Both sexes",8.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2015,Male",13.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2015,Female",3.87
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2010,Both sexes",11.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2010,Male",18.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Serbia,2010,Female",5.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2018,Both sexes",20.5
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2018,Male",31.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2018,Female",9.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2015,Both sexes",18.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2015,Male",28.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2015,Female",8.39
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2010,Both sexes",10.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2010,Male",15.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2010,Female",4.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2005,Both sexes",6.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2005,Male",9.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2005,Female",2.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2000,Both sexes",7.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2000,Male",11.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Seychelles,2000,Female",3.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2018,Both sexes",5.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2018,Male",9.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2018,Female",1.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2015,Both sexes",5.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2015,Male",9.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2015,Female",1.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2010,Both sexes",5.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2010,Male",10.16
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2010,Female",1.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2005,Both sexes",5.57
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2005,Male",9.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2005,Female",1.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2000,Both sexes",5.8
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2000,Male",9.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sierra Leone,2000,Female",1.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2018,Both sexes",2.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2018,Male",3.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2018,Female",1.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2015,Both sexes",2.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2015,Male",3.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2015,Female",1.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2010,Both sexes",2.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2010,Male",3.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2010,Female",1.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2005,Both sexes",1.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2005,Male",2.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2005,Female",0.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2000,Both sexes",2.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2000,Male",3.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Singapore,2000,Female",1.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2018,Both sexes",11.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2018,Male",17.37
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2018,Female",5.35
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2015,Both sexes",11.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2015,Male",17.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2015,Female",5.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2010,Both sexes",12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2010,Male",18.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2010,Female",5.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2005,Both sexes",12.06
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2005,Male",18.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2005,Female",5.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2000,Both sexes",12.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2000,Male",19.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovakia,2000,Female",5.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2018,Both sexes",11.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2018,Male",18.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2018,Female",5.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2015,Both sexes",12.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2015,Male",19.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2015,Female",6.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2010,Both sexes",11.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2010,Male",17.84
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2010,Female",5.46
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2005,Both sexes",12.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2005,Male",19.09
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2005,Female",5.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2000,Both sexes",12.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2000,Male",19.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Slovenia,2000,Female",6.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2018,Both sexes",1.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2018,Male",3.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2018,Female",0.63
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2015,Both sexes",1.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2015,Male",2.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2015,Female",0.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2010,Both sexes",1.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2010,Male",2.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2010,Female",0.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2005,Both sexes",1.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2005,Male",2.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2005,Female",0.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2000,Both sexes",1.2
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2000,Male",1.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Solomon Islands,2000,Female",0.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2018,Both sexes",0.009
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2018,Male",0.016
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2018,Female",0.002
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2015,Both sexes",0.013
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2015,Male",0.023
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2015,Female",0.004
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2010,Both sexes",0.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2010,Male",0.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2010,Female",0.074
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2005,Both sexes",0.068
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2005,Male",0.12
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2005,Female",0.018
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2000,Both sexes",0
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2000,Male",0
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Somalia,2000,Female",0
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2018,Both sexes",9.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2018,Male",15.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2018,Female",3.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2015,Both sexes",9.61
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2015,Male",16.05
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2015,Female",3.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2010,Both sexes",10.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2010,Male",16.71
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2010,Female",3.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2005,Both sexes",9.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2005,Male",15.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2005,Female",3.62
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2000,Both sexes",10.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2000,Male",16.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"South Africa,2000,Female",3.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2018,Both sexes",12.72
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2018,Male",20.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2018,Female",5.77
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2015,Both sexes",11.32
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2015,Male",17.85
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2015,Female",5.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2010,Both sexes",10.03
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2010,Male",15.67
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2010,Female",4.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2005,Both sexes",12.83
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2005,Male",19.86
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2005,Female",6.08
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2000,Both sexes",12.43
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2000,Male",19.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Spain,2000,Female",5.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2018,Both sexes",4.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2018,Male",6.78
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2018,Female",1.7
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2015,Both sexes",4.1
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2015,Male",6.76
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2015,Female",1.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2010,Both sexes",3.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2010,Male",6.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2010,Female",1.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2005,Both sexes",2.59
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2005,Male",4.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2005,Female",1.04
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2000,Both sexes",2.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2000,Male",3.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sri Lanka,2000,Female",0.89
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2018,Both sexes",0.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2018,Male",0.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2018,Female",0.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2015,Both sexes",0.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2015,Male",0.9
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sudan,2015,Female",0.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2018,Both sexes",5.33
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2018,Male",8.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2018,Female",2.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2015,Both sexes",5.81
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2015,Male",9.25
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2015,Female",2.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2010,Both sexes",6.22
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2010,Male",9.94
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2010,Female",2.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2005,Both sexes",5.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2005,Male",8.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2005,Female",2.19
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2000,Both sexes",5.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2000,Male",8.47
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Suriname,2000,Female",2.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2018,Both sexes",8.93
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2018,Male",13.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2018,Female",4.21
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2015,Both sexes",9.13
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2015,Male",14.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2015,Female",4.29
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2010,Both sexes",9.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2010,Male",14.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2010,Female",4.44
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2005,Both sexes",8.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2005,Male",13.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2005,Female",4.01
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2000,Both sexes",8.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2000,Male",13.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Sweden,2000,Female",3.91
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2018,Both sexes",11.53
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2018,Male",17.65
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2018,Female",5.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2015,Both sexes",11.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2015,Male",17.73
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2015,Female",5.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2010,Both sexes",11.41
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2010,Male",17.55
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2010,Female",5.56
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2005,Both sexes",11.64
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2005,Male",17.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2005,Female",5.69
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2000,Both sexes",12.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2000,Male",19.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Switzerland,2000,Female",6.14
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2018,Both sexes",0.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2018,Male",0.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2018,Female",0.062
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2015,Both sexes",0.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2015,Male",0.49
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2015,Female",0.072
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2010,Both sexes",0.88
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2010,Male",1.54
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2010,Female",0.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2005,Both sexes",0.92
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2005,Male",1.58
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2005,Female",0.24
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2000,Both sexes",1.15
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2000,Male",1.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Syrian Arab Republic,2000,Female",0.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2018,Both sexes",3.28
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2018,Male",5.6
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2018,Female",0.99
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2015,Both sexes",3.11
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2015,Male",5.31
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2015,Female",0.95
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2010,Both sexes",2.4
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2010,Male",4.07
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2010,Female",0.74
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2005,Both sexes",2.51
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2005,Male",4.23
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2005,Female",0.79
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2000,Both sexes",2.97
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2000,Male",5.02
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Tajikistan,2000,Female",0.96
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2018,Both sexes",8.3
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2018,Male",13.42
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2018,Female",3.52
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2015,Both sexes",8.36
Total (recorded+unrecorded) alcohol per capita (15+) consumption,"Thailand,2015,Male",13.52
